clusterno,tweetd
105,256974042454716416
105,256975497811070976
105,256976580100911104
105,256975346967130112
105,256976898645708801
105,256974918812594176
105,256975103387115520
105,256976709969125376
105,256975267287953408
105,256975200057434112
105,256975350838464512
105,256976030508666880
105,256975082704998401
105,256976068026699776
105,256975103580065793
105,256975363538825216
105,256976747894022144
105,256975145661521921
105,256975044889161730
105,256924713069182976
105,256974000272592897
105,256960352137408513
105,256974935577202688
105,256976252903256064
105,256975237785206784
105,256975476923461632
105,256975653029691394
105,256977355845812224
105,256981315419787265
105,256977980729995267
105,256978668839112704
105,256973979284287489
105,256976558793842688
105,256936759009615873
105,256975359558438912
105,256976747705298944
105,256971827967062017
105,256971240445718528
105,256976437414879232
105,256976273665052672
105,256974302606422016
105,256977926493442048
105,256975057258168320
105,256981227234541569
105,256953226077822976
105,256976387125161985
105,256971575998443520
105,256978064905490432
105,256975120306937857
105,257270550395752448
105,257279958139949056
105,257270759876071426
105,257276317580554240
105,257284311731040256
105,257563036053798913
105,258357772742180864
105,258392442586415104
107,256920191571730433
107,256920380571254784
107,256921131313922048
107,256920372052639744
107,256920506161328128
107,256974675782012929
107,256958716488851456
118,256975384350949376
118,256975854293356544
118,256976865145806848
118,256975736961896448
118,256976286193434624
118,256980497496956929
118,256974751128498176
118,256979604164722688
118,256931277343690752
118,256935395953090560
118,256971009977106432
118,256918316982079489
118,256971659909689344
118,256972947531636736
118,256972230607638528
118,256974151628230656
118,256974709403570177
118,256972998064603136
118,256972347779710977
118,256975095011110913
118,256980220479930369
118,256930341850320896
118,256934838370721792
118,256966731598286849
118,256913849989619713
118,256971190244102144
118,256971941209059328
118,256974373641150464
118,256975015646466051
118,256974977868369920
118,256976693292580864
118,256975816733360129
118,256975065600626688
118,256972184482873344
118,256976319949185024
118,256981101371850752
118,258373685927358464
118,258373761122844673
118,258379478177304576
118,258383660015841280
118,258384100128342016
118,258386700810723328
118,256876759876775936
118,256876558348853249
118,256837899474046976
118,256971995529502721
118,256930677604360192
118,256972704236838912
118,256976445698629632
118,256974487109660672
118,256970955467935746
118,256921441537257472
118,256972754715291648
118,256920854338887681
118,256946456253046784
118,256957181134532608
118,262472351252377601
118,256918069576888320
118,256921261383483393
118,256944070046396416
118,256960977105461250
118,256961467994238976
118,256964294720229376
118,256961157351489536
118,256971446067286016
118,256972067013021696
118,256917163565256704
118,256956828875894784
118,256919201883754497
118,256921013827293186
118,256971009960312832
118,256971617954041857
118,256973211907014656
118,256972541011304449
118,256974759529689088
118,256972108947652608
118,256966966588346369
118,256974826596622337
118,256974889544740864
118,256972112974188545
118,256973086191128576
118,256974994440077312
118,256975023930228737
118,256975258794471424
118,256981231315603456
118,256976399552888832
118,256975887784894464
118,256974986030505984
118,256980044260462593
118,256981571347820544
118,257254591018700800
118,257271238072872960
118,257271309480890368
118,257271167075901440
118,257272953681637376
118,257271074788614144
118,257135447560581120
118,257233854383919104
118,257224027226124288
118,257273519983968256
118,257273117066551296
118,257279639167307776
118,257282780994625536
118,257523760649871361
118,258357730727837696
118,258367570409816064
118,258373320838361088
118,258373174239064065
118,258372490634620929
118,258374797443080193
118,258374306751467522
118,258374667306414080
118,258374700718239744
118,258374055026114560
118,258374889604517888
118,258374805651337216
118,258375044613410816
118,258376634204299268
118,258376630295207937
118,258376642802622465
118,258376663816077312
118,258376580072611841
118,258376948877758464
118,258377124963037184
118,258377426927763457
118,258378404393529344
118,258378337339203585
118,258377959688257536
118,258380400886415360
118,258381386740813824
118,258382275945848833
118,258381835443245058
118,258383471284727808
118,258385266442661889
118,258385786578292737
118,258386448997289985
118,258385887061225472
118,262433688288104448
118,262493171680948224
118,262483034266279936
118,262455053888131072
118,262493448555339776
118,262489992734064640
118,262486372798042112
118,262481654457716736
118,262485945201356800
118,262441653195919360
118,262486393928949760
118,262479171182280704
118,262482413224083457
118,262486863594541056
118,262479422857302016
118,262485810706788352
118,262475073229844480
118,262493066814951425
118,262480186447130625
118,262477153927569408
124,257019550753775616
124,257019923795148800
124,257020318198161408
124,257019773026709504
124,257019944670199809
124,257020041265020928
124,257019781314658304
124,257024508316241920
124,257019793666895872
124,257023656792846336
124,257020284580814848
124,257020108235481088
124,257023631559905280
124,257023627302690817
124,257023631652188160
124,257019919877681154
124,257019806274953216
124,257020028879269888
124,257020314117107713
124,256988525168320512
124,256984628747968514
135,257148252783259648
135,257190112037847040
135,257158252108861441
135,257118359945097217
135,257103323419783168
135,257173921999228928
135,257127230755463168
135,257168721028739072
135,257225599960109056
135,257134411533930496
135,257144179937902593
135,257112014097362945
135,257142108077555712
135,257231409079529472
135,257168255616184320
135,257209695205462016
135,257180158665052160
135,257270047129600000
135,257138169840021504
135,257257782959566849
135,257251600509325313
135,257253181854208000
135,257134935670923267
135,257248068724981760
135,257270474650828801
135,257270248510746626
135,257271267693056000
135,257276896272859136
135,257118045380673536
135,257156972544131072
135,257280063186292737
135,257129164690313216
135,257273196749926400
135,257275214507937792
135,257272177727000577
135,257270336607907840
135,257275889782509569
135,257272924493463552
135,257270936242364417
135,257276149808390144
135,257282449598468096
135,257264225209180160
135,257276061451165698
135,257273616226467841
135,257280478380453890
135,257277093237366784
135,257211892785889280
135,257277722496217088
135,257277579956998144
135,257270235877474304
135,257279651922198529
135,257283368054583296
135,257117823128727552
135,257148349227077633
135,257148940800110593
135,257150748578684930
135,257158696516341762
135,257187285118902272
135,257234986695012352
135,257234667999227904
135,257229383293628417
135,257221308973187072
135,257269887637024769
135,257265982828060673
135,257269363231576064
135,257262711262564352
135,257269833069101056
135,257266884645384193
135,257247313972568065
135,257252007189041152
135,257269505921785856
135,257261444335292416
135,257259804656025601
135,257262421603909632
135,257244142797733888
135,257262308303183872
135,257260773531860992
135,257266238768701440
135,257248203173396480
135,257273494516137984
135,257271548367499265
135,257270982287425536
135,257274555956076544
135,257273452568903680
135,257271397682929664
135,257275625373569025
135,257275944140673024
135,257130112355553280
135,257149339137359873
135,257214703347056641
135,257144998154346497
135,257260425387864066
135,257264447591157760
135,257122927651209216
135,257199209479036928
135,257266792324558848
135,257276103436169216
135,257278246691938304
135,257277630485770241
135,257275168437727233
135,257259628272963585
135,257276795810881536
135,257283716152426496
141,257148709954002945
141,257168414727086080
141,257254100113190912
142,257135086938509312
142,257249364924321792
142,257263407504449537
142,257148265496195072
142,257163457101713409
142,257210840082685953
142,257168012099059713
142,257220847624916992
142,257275591722676224
142,257272953497071617
142,257278788063338496
144,257169350266597376
144,257257279370444800
144,257271422731292673
165,257549916166029313
165,257529695464210433
165,257569897687683072
165,257566513127649280
167,257562532548603904
167,257568362735992832
167,257564600227225600
180,257807907708608512
180,257810978094346240
180,257807832127246338
180,257804132981825536
180,257805651202420736
180,257800899068583938
180,257800819536187392
180,257807039403806720
180,257806397620760576
180,257804007001714688
180,257805705929711617
180,257802396456083459
180,257811410002788352
180,257808159480102912
180,257801620375625731
180,257806020456370176
180,257803981739417600
180,257811485428953088
180,257807748295692288
180,257811724495892480
180,257811837654024192
180,257811972144394240
180,257808733856464896
180,257805290664255488
180,257808423658323969
180,257812705946243075
180,257807501012111361
180,257809161696456704
180,257811670188052480
180,257812945311002624
180,257800596982206464
180,257805273618604032
180,257799838094204928
180,257805030504153088
180,257809879077617666
180,257805538065276928
180,257807769187540992
180,257812437703733248
180,257810285774135296
180,257810374198435840
180,257799242268164096
180,257801498669502464
180,257802299915784192
180,257799615796113409
180,257802375283232768
180,257794037199798272
180,257807723142447104
180,257808214073151489
180,257812147994767360
180,257807756633968640
180,257806859136811008
180,257810177036783616
180,257801029196849152
180,257806750286241792
180,257808335783473152
180,257811082834481152
180,257804665553559552
180,257812660043780096
182,256824251150131200
182,257563321270677504
182,257571193991884800
182,256853082833563648
182,256856673208127488
182,256855234633150464
182,256854911420076032
182,256856442525589504
182,256855175594135552
182,256857688082878464
184,257936970498592768
184,257937884911374336
184,257937763591135233
184,257936035214929921
184,257935829991833600
184,257935016036810753
184,257940363803754496
184,257935926230130688
184,257940787445256192
184,257935234367123456
184,257938828797546496
184,257936014293741568
184,257937885142069249
184,257935322271322112
184,257936249069903872
184,257940003366248448
184,257936555258310660
184,257940020046999552
184,257938220657045504
184,257940045317672961
184,257909711985340416
184,257938900125884416
184,257937843161284608
184,257938933470593024
184,257938354929291264
184,257939038454034432
184,257941081071681536
184,257935133510885376
184,257939743076147200
184,257937272480075776
184,257936073169203200
184,257937377459314688
184,257941374593273856
184,257937327186391041
184,257937910190456832
184,257943631208538112
184,257936718949396480
184,257935624403832832
184,257945321559191552
184,257939122444988416
184,257935569940791297
184,257942201122832384
184,257935213223632896
184,257936123488256001
184,257945245982019584
184,257559596766474240
184,257899955749023744
184,257903047160774657
184,257899435844055040
184,257895665227689984
184,257906264296808448
184,257935607689539585
184,257940460167913472
184,257937918621007872
184,257940254902874112
184,257937343992983554
184,257936739895746561
184,257921627717787648
184,257937457264357377
184,257935112526761985
184,257937788635332611
184,257927285863239680
184,257937314632847360
184,257909795623944192
184,257925302154584065
184,257938333861294082
184,257937675489775616
184,257936673013374976
184,257945212368875520
184,257939378268168193
184,257941232041480192
184,257939575241072640
184,257942247033696256
184,257940116604063744
184,257944935813226496
184,257936232296878080
184,257934768530935808
184,257914791388127232
184,257937188799516672
184,257938304345976833
184,257940753882415104
184,257943090143305728
184,257943912319172608
184,257946181290848256
184,257948848872382465
184,257944570950721537
184,257945086652977153
184,257943484625997826
184,257942696046510080
184,257944809795375104
184,257945359307923456
184,257940984636272640
184,257944055013572609
184,257941374865899520
184,257945833281056768
184,257945694915158016
184,257947372645122048
184,257944541330563073
184,257947322070204416
184,258052578275885057
184,258051550524633089
184,258050812494888960
184,258052016289480704
184,258052141992783872
184,258051290628780033
184,258054331352363009
184,258054012820156417
223,258046131454504960
223,258046660230406145
223,258048602075709440
223,258048807701463040
223,258051135603105793
223,258049780561874946
223,258018868864356352
223,258018235411222528
223,258044667684323328
223,258045926143315969
223,258035947789234177
223,258045938730418176
223,258045808874766336
223,258045758345981952
223,258042650492542976
223,258045867460804610
223,258050221223866368
223,258051395335364608
223,258053064731291648
223,258035670902251520
223,258045968077975552
223,258045548634968064
223,258035461132521474
223,258026112335106048
223,258041832360005633
223,258018059007193090
223,258045762594816002
223,258041593221750785
223,258030982005927936
223,258045112381222912
223,258044810311634944
223,258041421590822912
223,258045909227679744
223,258045854672367616
223,258035377300967424
223,258048497201315840
223,258048329588563968
223,258042973424607233
223,258048497121644545
223,258048404956016640
223,258038531694424065
223,258042834861580288
223,258046777431822336
223,258025118041776128
223,258044776954347520
223,258048367089831936
223,258043233303674880
223,258048404792418304
223,258048388237508608
223,258043228983549952
223,258048404914053121
223,258048463642710016
223,258042381843193856
223,258046152514093056
223,258048639958667264
223,258045863258103808
223,258046299557986305
223,258048593838084096
223,258034014093471744
223,258048430205726720
223,258048564222103552
223,258048300173901824
223,258048748826013699
223,258048740420632576
223,258048736142442496
223,258049055257661440
223,258049109762662400
223,258043644488056832
223,258042612429230080
223,258049331783954432
223,258046668652564480
223,258048652394778624
223,258048581318107136
223,258041291512877056
223,258048342033043456
223,258048925037105152
223,258048560040394752
223,258048723605676032
223,258048622942363648
223,258048585181040640
223,258048652390588416
223,258052762716229632
223,258046085623324672
223,258048690332237826
223,258051328578826240
223,258046290905157634
223,258052871835250688
223,258051944927592448
223,258046307602677760
223,258049096835792896
223,258052137748148224
223,258046546803847168
223,258048773903757313
223,258050628004241408
223,258036790898868224
223,258046169341636608
223,258046148353343492
223,258048476309499904
223,258051328448806913
223,258051286342184961
223,262761791942180864
223,262761674547818496
223,262760860513103873
223,262752144782917632
223,262765453368250369
223,262766699261087745
223,262761573930631169
223,262762760776069120
223,262763469638615042
223,262759795403157505
223,262762534413668353
223,262763025054969856
223,262762706107527168
223,262763641412128768
223,262762790136201217
223,262761577881690113
223,262761036757737473
223,262763364642615297
223,262761699617148928
223,262762869899280384
223,262762391484379136
223,262762840362979328
223,262763297605025794
223,262763331113349120
223,262763498805792768
223,262763339455791105
223,262762953604997120
223,262761158631645185
223,262760751696064512
223,262761372444672000
223,260585828839997440
223,262760826971246592
223,262761074569400320
223,262762576163790849
223,262762538301788161
223,262763897323409408
223,262763679106338816
223,262762638994464768
223,262764816110858240
223,262763276792905728
223,262766678134386689
223,262767458170048512
223,262765755379118080
223,262770239010390016
223,262766812331139072
223,262761838108889088
223,262761527663276032
223,262761410327609344
223,256932330042716162
223,256971450269978625
223,258018453284323329
223,258040922196033536
223,258054658772307968
223,258045057758793730
223,258032462377144322
223,258042910346465280
223,258043258456915968
223,258041492906602496
223,258045766533267456
223,258045762338971649
223,258045808765702145
223,258045833700839424
223,258048480575119360
223,258048492931522560
223,258025462037635073
223,258018940121387009
223,258025445151367168
223,258045888256167937
223,258046320206557184
223,258048425889787905
223,258049864368259072
223,258048484584853505
223,258048505636061185
223,258049856248102912
223,258048363155574784
223,258048463730782208
223,258046148596600832
223,258047289434705920
223,258049168357081088
223,258046802853494784
223,258042893703475200
223,258048522509770752
223,258048828731695105
223,258048727745433600
223,258048832884051968
223,258048560052981760
223,258048837158072320
223,258048820288552960
223,258048656643612672
223,258048535147188224
223,258048635445600256
223,258048975335215105
223,258050426405011456
223,258052351888347138
223,258049139043090432
223,258053056384602112
223,258051005336391680
223,258052670546407426
223,258051357624369152
223,258049411656073217
223,260558813495693312
223,260565302033661952
223,260573237459697664
223,260587032517160962
223,260583400522518528
223,260584545416511490
223,260584402860523520
223,260583941260595200
223,260587296762499074
223,260584109053726720
223,260586919178674177
223,260586919568756736
223,260585816131239937
223,260583857445810176
223,260587183713431552
223,260585291935526912
223,260587284179582976
223,260588165054726144
223,260588286588887040
223,260587728817766400
223,260587481521606657
223,260587544507457536
223,262559127102947328
223,262558661673635842
223,262761003417223168
223,262761590607192064
223,262759799563878401
223,262763889081581568
223,262763477968490497
223,262763427712348161
223,262762026902896640
223,262762559256535040
223,262765621069111296
223,262764819919302656
223,262763582826086402
223,262763486210297857
223,262763515708858368
223,262764299997552641
223,262762953483358208
223,262763364890066944
223,262763801047347200
223,262766594361552896
223,262771467966615552
247,258025545990811648
247,258048601924718592
247,258054092369321985
247,258023637465051136
247,258028062577397760
247,258017392343523328
247,258038158216798209
247,258016801055707136
249,258121830341165056
249,258115073606828032
249,258116977707585537
249,258121847114194945
249,258115102878871553
249,258115320697466880
249,258121893524152320
249,258117472731926528
249,258117464213291008
249,258117090794426368
249,258109545216348160
249,258117023815593984
249,258115320840085504
249,258115069056012288
249,258116088590655488
263,258302823207419905
263,258306207658422272
263,258303884064337920
263,258273500731695105
263,258297068366491648
263,258288583234973696
263,258299098510282752
263,258278277909712896
263,258300054648012800
263,258303213130883072
263,258265972039888896
263,258302411804921856
263,258302613227991040
263,258260447864705025
263,258262343966932993
263,258264851955216384
263,258298976900624385
263,258285316027334656
263,258304332934569984
263,258296657316290561
263,258301942219034626
263,258304932883595264
263,258298938916999168
263,258303615863758850
263,258303653327278080
263,258300163964153856
263,258302022091149312
263,258300352657489920
263,258299220077993984
263,258297370616418306
263,258297877896515585
263,258302554801328128
263,258303401878765568
263,258306627168514048
263,258290835681075201
263,258301745128669184
263,258307109798674432
263,258289476609118208
263,258306224754413569
263,258306983680176128
263,258288591581634560
263,258302491874172928
263,258306652598583296
263,258276482806321152
263,258306799223066624
263,258307055205617664
263,258303079101890560
263,258306807620046848
263,258306497174454272
263,258262318683668481
263,258289916977487872
263,258306207914283008
263,258306417558167552
263,258306253875462144
263,258306220367175681
263,258306979515228163
263,258302743498862592
263,258307130598244352
263,258306480569217025
263,258302709768273921
263,258302193923420160
263,258307042362679297
263,258276290023542784
263,258299698333503488
263,258298565921746946
263,258307017490456576
263,258275140557758465
263,258306673536536577
263,258306375560593408
263,258296757908283392
263,258303384967344128
263,258306031740919809
263,258262733873614848
263,258298205123526657
263,258274939155644416
263,258295294205247490
263,258297815090991105
263,258273710291693568
263,258298981216567296
263,258281977222926337
263,258306040054046722
263,258288054937214976
263,258306853774163969
263,258294090347712512
263,258282736496807937
263,258276554285662208
263,258302231487602690
263,258285949195284480
263,258306262469586944
263,258307000428007424
263,258302294674767872
263,258306107284520961
263,258306287358586880
263,258306161764339712
263,258305976980078593
263,258304236373295104
263,258301979992940544
263,258302789346816001
263,258304140109815810
263,258301912993103872
263,258307210310995970
263,258306421672775680
263,258306895545266176
263,258306664866914305
263,258306711004254208
263,258306774040469504
263,258306870580752385
263,258306539335610368
263,258307080467931137
263,258306383831769088
263,258307168233725952
263,258307071982829570
263,258307122016710656
263,258307122075422721
263,258306673368776704
263,258307193416327168
273,258267666433847296
273,258299773860327424
273,258306950381588480
310,258376445498368000
310,258376085081825280
310,258376160562536448
310,258379314662367233
310,258378970825900032
310,258377800606695425
310,258369877507715072
310,258379553473449985
310,258381554521370625
310,258376441635418112
310,258382330123661313
310,258381738970058753
310,258381470584934400
310,258379952100093952
310,258385379365908480
310,258362306516353025
310,258377632759042049
310,258386725729079296
310,258356732538003458
310,258372817677062144
310,258372750689837057
310,258372578580783104
310,258373186603847681
310,258373904026980352
310,258373375427239939
310,258373039945834497
310,258374155387420672
310,258373459120381952
310,258374411491606529
310,258374553871466497
310,258373782425722881
310,258373753107529728
310,258373987745292288
310,258374113482137602
310,258374184953053184
310,258374767902609409
310,258374386426462208
310,258374210068574209
310,258374608548425728
310,258374524750417920
310,258374130397757442
310,258374264451919874
310,258376110302187520
310,258375267159003136
310,258375279842578432
310,258374012869169152
310,258375086845874177
310,258375711595823105
310,258374105206779904
310,258374814178361344
310,258374843261677569
310,258386461483757568
310,258374583458074624
310,258375749571063809
310,258374868624617473
310,258375300793106432
310,258375426450264064
310,258374860085010432
310,258375761860362240
310,258375753505329152
310,258374508036116481
310,258375820882616320
310,258375485237637121
310,258375736669376512
310,258375141338251266
310,258375325715677184
310,258376550599233536
310,258376487659507712
310,258376495846809601
310,258376294604095489
310,258376059647578114
310,258375871231037440
310,258353972497219584
310,258375749260677120
310,258375849907208192
310,258376575551172609
310,258376676386414592
310,258375875303723011
310,258376651010867200
310,258376177251655680
310,258376185573171200
310,258376269304037378
310,258376236043227138
310,258376781311119360
310,258376735144415233
310,258377011809095680
310,258377150397308928
310,258376005381652483
310,258376957295730688
310,258376915604353025
310,258376772918333441
310,258376722565718016
310,258377036983332864
310,258376722536353792
310,258376735282835456
310,258376768812118018
310,258376202568478720
310,258375908832972800
310,258377720822652928
310,258377339170349058
310,258377485933219840
310,258377557139914752
310,258377058042933250
310,258377251182223360
310,258377661821374465
310,258377666242150400
310,258377708340379649
310,258377611552624640
310,258377657685778432
310,258377657656414211
310,258377649553043457
310,258376848189296641
310,258376835795124224
310,258377443809841153
310,258377519470870528
310,258377863236050944
310,258378349683027968
310,258377422800568320
310,258377242537758721
310,258378060498358274
310,258377724731727872
310,258377657719324672
310,258378601391607809
310,258378312198549504
310,258378463256387586
310,258377943120769025
310,258377099839152129
310,258378110599323648
310,258378442335207424
310,256566351785783299
310,258378093960503297
310,258378383254237184
310,258378232427057152
310,258377909423714305
310,258378391634452480
310,258358011893002240
310,258375963463806978
310,258378681309855747
310,258377733158076416
310,258378370755198976
310,258379134030446593
310,258378962156281856
310,258378647839334400
310,258379729701330944
310,258379872206979072
310,258380749105930240
310,258380266614169600
310,258376126924218369
310,258380354577125376
310,258380761793695744
310,258380250038296578
310,258380774246580225
310,258381164434317312
310,258380837035311104
310,258380383983390722
310,258381755776655362
310,258374260228251648
310,258381227252383744
310,258382124703444992
310,258376819126976512
310,258377448201269249
310,258380950382202881
310,258377796148146177
310,258381063611633666
310,258381558476574720
310,258381332038705152
310,258381113951657985
310,258380937660887041
310,258381696796332033
310,258381781009563648
310,258383274022416384
310,258382242097790978
310,258382980492439552
310,258382825236074496
310,258382619891339264
310,258382581941301248
310,258383437675765760
310,258380984108597248
310,258382388831322116
310,258382539952123904
310,258373903880163329
310,258379624856297473
310,258383286773104640
310,258380711181037568
310,258383827481788416
310,258383899095343104
310,258383450338361344
310,258383433355640832
310,258384687343493122
310,258384708465995776
310,258384901420773376
310,258384964503080961
310,258383890639638528
310,258385211560177664
310,258385300009648128
310,258384813386498050
310,258384318584455168
310,258384297201901569
310,258384125440958464
310,258384855400849408
310,258384217677914112
310,258384515603501057
310,258384565792563201
310,258384247000272897
310,258384884555448323
310,258384670532726784
310,258384138183262208
310,258384498872426496
310,258385287221215233
310,258385404611395584
310,258384955850248192
310,258385274831245312
310,258384792247230466
310,258379964603305984
310,258382728544780288
310,258386566651731968
310,258383525764546563
310,258384234308304896
310,258385807285571584
310,258378937271455744
310,258382611100098562
310,258385874637692929
310,258384234627096576
310,258386386120503296
310,258379662860881921
310,258382204529430529
310,258381550079574016
310,258380170052894720
310,258376714151919616
310,258378593212706817
310,258382317851131904
310,258380514195558400
310,258380602426941440
310,258381839503355904
310,258382661817597954
310,258380237140811779
310,258382523145535488
310,258380664964005891
310,258381122239602690
310,258381004685836288
310,258382175135727617
310,258381076072914946
310,258379972887060482
310,256564728816623616
310,258385354493657089
310,258382623850758144
310,258381076144193536
310,258383269958131714
310,258382862762532864
310,258385144602300416
310,258384917992456193
310,258386340184457216
310,258381164081987585
310,258384901257195520
310,258383836063358977
310,258384427594416128
310,258384645358497792
310,258386708951871488
310,258351225110663170
310,258359681200832512
310,258371806648483840
310,258344040498601984
310,258367453233565696
310,258373446600384512
310,258372645559619584
310,258372993590366209
310,258373614519320576
