EventID	TweetID
20002	258872241763270657
20002	258872376035516416
20002	258872376102645760
20002	258872736619847681
20002	258872850017034240
20002	258875458890915841
20002	258875878090629120
20002	258876595543105536
20002	258876679227846656
20002	258877505421844480
20002	258877614477938689
20002	258877686112468992
20002	258878113734336513
20002	258878386330558464
20002	258878411609628672
20002	258879112024834050
20002	258879233819045888
20002	258880039079260160
20002	258880063934697472
20002	258880361956782080
20002	258880420484104192
20002	258880529682821120
20002	258880726869610498
20002	258880894692114432
20002	258880966054010880
20002	258881674664869888
20002	258882437944311808
20002	258882450783105025
20002	258882769562771458
20002	258883293590732801
20002	258884413713182720
20002	258885243971440640
20002	258887953533767680
20002	258888326797484034
20002	258888729589071872
20002	258889425948389376
20002	258890050669010947
20002	258890524788936704
20002	258890553935138816
20002	258890969167060992
20002	258891019469328384
20002	258891044815523841
20002	258891128617713664
20002	258891263078694912
20002	258891443429580800
20002	258892248421371904
20002	258894152685727747
20002	258894245249814528
20002	258895213794295808
20002	258896639832498176
20002	258897021862285312
20002	258897118209650688
20002	258897180985806848
20002	258899336912580608
20002	258899936920358912
20002	258902688018866176
20002	258904810722574336
20002	258904822982520833
20002	258905347333443585
20002	258906999977291778
20002	258907134060818432
20002	258907402559180800
20002	258908711349796864
20002	258908744707084288
20002	258909847913897984
20002	258910099626680320
20002	258911500289323008
20002	258912217846657024
20002	258912402341507072
20002	258912423120093184
20002	258912607883366400
20002	258913131907133440
20002	258913161376321537
20002	258913253508411392
20002	258913262094131200
20002	258913467677937664
20002	258915229075922944
20002	258915262684880896
20002	258915367731212288
20002	258917036749639680
20002	258917230035759104
20002	258917355592224768
20002	258917435405660161
20002	258917603215564800
20002	258918341165600768
20002	258919016834424832
20002	258919599792353280
20002	258921801655144448
20002	258922376148946944
20002	258922627895267328
20002	258923118666604544
20002	258923542303895552
20002	258924058345885696
20002	258924494360555521
20002	258924662111748096
20002	258926277099139073
20002	258926897784840193
20002	258927346529234944
20002	258927413520650240
20002	258928013624897536
20002	258928860672962561
20002	258929699554725888
20002	258930114790838273
20002	258930446262468611
20002	258930500637454336
20002	258931469601361922
20002	258932019113885697
20002	258932748595638272
20002	258932991898841088
20002	258933285835649024
20002	258934636397338624
20002	258935009501642752
20002	258935986824806400
20002	258936427029594115
20002	258939518579777537
20002	258939648582250496
20002	258939681985687554
20002	258939778509205504
20002	258941267566800896
20002	258942337063993345
20002	258943519698350080
20002	258943867791998976
20002	258944362954756096
20002	258944740295331840
20002	258944945799458817
20002	258945541428371459
20002	258948355697283073
20002	258950079623344128
20002	258951371498344450
20002	258952248250466305
20002	258957197315297281
20002	258958069831188480
20002	258958342444167168
20002	258958426162479104
20002	258959084626255872
20002	258959428584345600
20002	258959609291759617
20002	258961672784465920
20002	258962884862808064
20002	258964050921279488
20002	258964126557163520
20002	258965108015890434
20002	258965510417436672
20002	258971214561832961
20002	258974029283741696
20002	258974188709232640
20002	258975052488392705
20002	258975228863062016
20002	258976319184990208
20002	258976596118097920
20002	258976625243328512
20002	258976852041945088
20002	258977145500626945
20002	258977971673649153
20002	258978370082193408
20002	258978550785384449
20002	258978764455829504
20002	258978919703789569
20002	258978961818783744
20002	258979267847811072
20002	258983919108632576
20002	258984997137027075
20002	258985081237020672
20002	258986561792774144
20002	258988814184349697
20002	258990869363978241
20002	258991179574689793
20002	258992484040966144
20002	258995025826967552
20002	258995805829091329
20002	258997857049264129
20002	258998867876536320
20002	258999626919723008
20002	259001413638692864
20002	259002172996464640
20002	259003255051390976
20002	259003355647586305
20002	259005213682307075
20002	259005276773048322
20002	259007986104676352
20002	259010913804382208
20002	259014172807921665
20002	259017377117786113
20002	259021672378671104
20002	259021768629575680
20002	259021882148388865
20002	259022288979103745
20002	259030173981224960
20002	259030891425304576
20002	259037493238845440
20002	259038969679970306
20002	259043482516217856
20002	259044061548277760
20002	259045231536787457
20002	259059924104003584
20002	259060108980539392
20002	259060867818213376
20002	259062356854845440
20002	259067209899454464
20002	259072230179352576
20002	259072326992293888
20002	259075044901285888
20002	259078698031001600
20002	259081814201729024
20002	259091742349983745
20002	259115683433050112
20002	259116660588437504
20002	259119315767406592
20002	259121899332829186
20002	259125485504692226
20002	259131294489911296
20002	259133479923613697
20002	259138483770236928
20002	259142480967118848
20002	259149447542484992
20002	259163074634862592
20002	259184184566878208
20002	259187170923925507
20002	259188173391949824
20002	259188387607633920
20002	259194725209350144
20002	259194733245652992
20002	259199594683068418
20002	259201448338935808
20002	259201620636741633
20002	259202740457189376
20002	259202757146341376
20002	259203167986778112
20002	259203239659065344
20002	259203289860694016
20002	259203444940865537
20002	259204434888904704
20002	259204472570535936
20002	259204703412428800
20002	259204875253071872
20002	259205043213983744
20002	259205273745506304
20002	259205516830584832
20002	259205525466669056
20002	259205621717557248
20002	259205772808966145
20002	259206095619375104
20002	259206120843902977
20002	259206905405263873
20002	259207551407763456
20002	259207605744975872
20002	259208616639332352
20002	259208649904365568
20002	259211644893278208
20002	259214085793648640
20002	259217349029289984
20002	259223468657242112
20002	259224756040134656
20002	259227402876645377
20002	259252975451639808
20002	259253936056315904
20002	259258839029907456
20002	259258868700418048
20002	259268431453511680
20002	259278527055147009
20002	259292460520460288
20002	259304305335627776
20002	259326531057377280
20002	259327491582341121
20002	259331576649887745
20002	259344092381724672
20002	259344948292382720
20002	259380377444044800
20002	259387264608653312
20002	259393744556683264
20002	259393744674099200
20002	259395019750928384
20002	259405543133831169
20002	259410987688546304
20002	259420001214267392
20002	259421674699628544
20003	258344401275854849
20003	258345323993395202
20003	258376013464084481
20003	258380275271208960
20003	258384427447631872
20003	258385786200784898
20003	258396473421615104
20003	258411560358248448
20003	258581463262457856
20003	258775789737222144
20003	258796823932723200
20003	258887878090829824
20003	258922447640854529
20003	259039950945787905
20003	259046506806509570
20003	259046582203326464
20003	259058380906303488
20003	259062206010892289
20003	259062625428701185
20003	259072624502648832
20003	259079041796169729
20003	259125518807478272
20003	259135518208573440
20003	259148587852775424
20003	259199506346811392
20003	259243257194745856
20003	259289591943688192
20003	259324844901031936
20003	259385108648304640
20004	258892294755848192
20004	258893280350179328
20004	258894995883450368
20004	258895356606152704
20004	258896522593333248
20004	258900712526856192
20004	258901350061051904
20004	258901744589869056
20004	258901748536709120
20004	258901753074958336
20004	258901761224495104
20004	258901761396469760
20004	258902394446946305
20004	258902440848531457
20004	258902583224197120
20004	258902587619815424
20004	258902591952523264
20004	258902768046206976
20004	258902931296899073
20004	258903191717040128
20004	258903224927531009
20004	258903564724891648
20004	258903615287209984
20004	258903732467679232
20004	258903736783626240
20004	258903745176424449
20004	258903887984082944
20004	258903938173108224
20004	258903954962907136
20004	258903984151076865
20004	258904181375655938
20004	258904210840629248
20004	258904231770218496
20004	258904353476321280
20004	258904403510190080
20004	258904827264913408
20004	258905024237801472
20004	258905024527204354
20004	258905024577564672
20004	258905057985171456
20004	258905624379805698
20004	258905632680329216
20004	258905737504370688
20004	258906307850031106
20004	258906337289850880
20004	258906412950896640
20004	258906563710955520
20004	258906744137347073
20004	258907075516706818
20004	258907280983085056
20004	258907431827034113
20004	258907490689896448
20004	258908132355497985
20004	258908455560175616
20004	258908694421590016
20004	258908824495337472
20004	258908954518757377
20004	258909172744200194
20004	258909692795965440
20004	258909705324339200
20004	258909810349719553
20004	258910250487406592
20004	258910439205912576
20004	258910619615518720
20004	258911198374920192
20004	258911215340888064
20004	258911236375343105
20004	258911244780703746
20004	258911714433708032
20004	258912075064168448
20004	258912456737423360
20004	258912918278647808
20004	258913136185315328
20004	258913585185558528
20004	258913614319218688
20004	258913706589700096
20004	258913987784212480
20004	258913991689113601
20004	258914255938650112
20004	258914687910039552
20004	258915216790794240
20004	258916231678144512
20004	258916495881555969
20004	258917183885811714
20004	258917238160109568
20004	258917313951186944
20004	258917397690470402
20004	258917443622289408
20004	258917489914830848
20004	258917662015516672
20004	258918332848300034
20004	258918412720422912
20004	258919012447182849
20004	258919067119927299
20004	258919100355600387
20004	258919234757865472
20004	258919897462091776
20004	258920887452053504
20004	258921113780883457
20004	258921189215465472
20004	258922334507909120
20004	258922695037681664
20004	258922854253461504
20004	258923173377085440
20004	258923194243747842
20004	258923957464473600
20004	258924687495667712
20004	258925463337041920
20004	258925836625911808
20004	258926541138960385
20004	258927803859357697
20004	258928047053500416
20004	258928420329762816
20004	258929401771728896
20004	258929418477637632
20004	258930190070202371
20004	258930425018347520
20004	258931054151340033
20004	258931452593459202
20004	258931611935064064
20004	258931683452133377
20004	258932748683722752
20004	258932996458041344
20004	258933398888919040
20004	258933818403217408
20004	258933860350431232
20004	258934338459148288
20004	258935001155002368
20004	258937085686345728
20004	258937148768657409
20004	258937287012933632
20004	258937362573307904
20004	258938188876369920
20004	258939010922184706
20004	258940856554364929
20004	258940965358817280
20004	258941036821372928
20004	258942307762589698
20004	258943155066531841
20004	258943331009187840
20004	258943746157191168
20004	258943775668334593
20004	258943779648708608
20004	258944035761299456
20004	258944052312035329
20004	258944056510521344
20004	258944455158136833
20004	258946380419198976
20004	258947378449641475
20004	258947533651447809
20004	258947667810480128
20004	258948942794989568
20004	258949597253234690
20004	258949647828131841
20004	258949857350410240
20004	258949873985015808
20004	258950184581599232
20004	258950713080692736
20004	258951136827031552
20004	258951560376229888
20004	258952193426743297
20004	258952889752494080
20004	258954412444221440
20004	258954978708819969
20004	258956694216900608
20004	258957185005002752
20004	258957692243177473
20004	258957763789594626
20004	258958719856021504
20004	258959332123766784
20004	258959424566202368
20004	258960825417605120
20004	258961651565486080
20004	258962729581309952
20004	258965938299351042
20004	258966471085027328
20004	258968102581198849
20004	258968136005607425
20004	258968866024206336
20004	258969025512615936
20004	258969541315555328
20004	258969805346963456
20004	258970455745122304
20004	258971269448495105
20004	258971378441678848
20004	258972225548472320
20004	258972334671687680
20004	258972380641243136
20004	258972670274699264
20004	258974192723177473
20004	258974478099427328
20004	258975031760138241
20004	258975274962661376
20004	258977070019923969
20004	258977246176489472
20004	258978236199997440
20004	258978336741670914
20004	258978403858935808
20004	258980425320497153
20004	258981385811935232
20004	258983583547539456
20004	258983713583546368
20004	258983848061317121
20004	258987019034849280
20004	258987493007958016
20004	258987828430639105
20004	258991284390338560
20004	258991909534576640
20004	258992811360260096
20004	258992937055186944
20004	258995231154896896
20004	258997982609936384
20004	258999069161189377
20004	259000935509028864
20004	259001099053330432
20004	259001783005884416
20004	259002068130484224
20004	259002802121089024
20004	259002831590260736
20004	259003058044956672
20004	259009168910991360
20004	259012503441391616
20004	259013686281256961
20004	259023165567684608
20004	259023312334749696
20004	259023807279419392
20004	259024461263675392
20004	259026059503214592
20004	259027539887005696
20004	259028030612176896
20004	259028651541147648
20004	259028685020082177
20004	259030564080848896
20004	259033697393717248
20004	259037778480873474
20004	259040827786010624
20004	259043906103156736
20004	259044166334566401
20004	259044841747529728
20004	259045214671482880
20004	259046490071244800
20004	259046519318138880
20004	259047156994940929
20004	259051111976148992
20004	259053292968095744
20004	259054715109777408
20004	259058338724208640
20004	259060230275600386
20004	259060628772237313
20004	259062981835489281
20004	259064030528954368
20004	259064986956099584
20004	259066521731612672
20004	259073904042192896
20004	259078479943983104
20004	259082741398777857
20004	259092950045315073
20004	259093042366144512
20004	259094548276449280
20004	259096532165480449
20004	259103192678273024
20004	259103301851828225
20004	259106308899344385
20004	259115184294076418
20004	259116308501766146
20004	259117805478240257
20004	259117805612453888
20004	259117805625032705
20004	259117805704736770
20004	259117805826359296
20004	259118061515309057
20004	259119080815079424
20004	259121773520510976
20004	259128127727493120
20004	259128199215185920
20004	259134826362331137
20004	259134985435492353
20004	259140299694153728
20004	259153780279484417
20004	259156942856007681
20004	259161535342067712
20004	259161535363022848
20004	259161535396593664
20004	259161535404986368
20004	259161535442743296
20004	259161535505637376
20004	259161535514017792
20004	259161535539183616
20004	259161535581143040
20004	259161564953841664
20004	259172969136394240
20004	259185354991624194
20004	259186760167346176
20004	259193764659212289
20004	259194179744321536
20004	259197136778977280
20004	259198080325398528
20004	259200596907798529
20004	259208402675331072
20004	259224454352211968
20004	259231785928491008
20004	259235770278227969
20004	259252740738408448
20004	259255089527681025
20004	259264069649965057
20004	259275670838996992
20004	259278803937923073
20004	259283229222248448
20004	259294327077994498
20004	259303856725450753
20004	259305882331017217
20004	259306171830247424
20004	259311146488717313
20004	259315315622694912
20004	259323712472506368
20004	259324580584374274
20004	259329575916552193
20004	259350492898000896
20004	259351399035457538
20004	259356767849431041
20004	259364158259212288
20004	259364455798943744
20004	259375210027945984
20004	259426640487124992
20005	258624396145598465
20005	258658282007314432
20005	258685867835658241
20005	258690859007107072
20005	258716221975982080
20005	258826918013591552
20005	258893896988389376
20005	258964281599594498
20005	258970048541114368
20005	258970690538065920
20005	258970698683396098
20005	258970707105554433
20005	258973852909051907
20005	258974226306969602
20005	258974746232893440
20005	258974872254963712
20005	258975253731086338
20005	258975266439839745
20005	258975681877262336
20005	258975694300774400
20005	258976268702318594
20005	258976801706086400
20005	258976822740516865
20005	258976998712561664
20005	258977392930992128
20005	258977501966135297
20005	258977565023277057
20005	258977774449070082
20005	258977850336616450
20005	258978005261619202
20005	258978030662340608
20005	258978059678515200
20005	258978072303394816
20005	258978072378888192
20005	258978143803695106
20005	258978148094443520
20005	258978412025245696
20005	258978609119784960
20005	258978747615698945
20005	258978789646807041
20005	258978823322873858
20005	258978894353416193
20005	258978903094345728
20005	258979078932156416
20005	258979771030069248
20005	258980777902096385
20005	258981784560214017
20005	258981947869655041
20005	258981947987083264
20005	258982010939400193
20005	258982207933272064
20005	258982392642039809
20005	258982400917393408
20005	258982791205773312
20005	258983785167724544
20005	258983931909660672
20005	258984078731259904
20005	258984170779459584
20005	258984221211758592
20005	258985077034332161
20005	258985122878066688
20005	258986058329505792
20005	258986079250690048
20005	258986188285804544
20005	258986511540834305
20005	258987455145979904
20005	258988923261435905
20005	258989598468894721
20005	258989774432530432
20005	258990093279322112
20005	258990185717587968
20005	258990210765946880
20005	258990294702374913
20005	258990319910150144
20005	258990420539895808
20005	258990487501938688
20005	258990596818083840
20005	258990613503029248
20005	258991116895006720
20005	258991217377955840
20005	258991364010807296
20005	258991414669615105
20005	258992102321557504
20005	258992198845075457
20005	258992249029918720
20005	258992416890179585
20005	258992727511937024
20005	258992899230937088
20005	258993096640061440
20005	258993117208903680
20005	258993134237782016
20005	258993583045107712
20005	258993620550553600
20005	258993649994571776
20005	258994350363639809
20005	258994371632984066
20005	258994446820069377
20005	258994786911023105
20005	258995747431780352
20005	258996762365276160
20005	258997215102636032
20005	258998087731777536
20005	258998628880887808
20005	258998997627310081
20005	258999299877249026
20005	258999312485322752
20005	258999656372125696
20005	258999895241932800
20005	258999899658534913
20005	259002240189202432
20005	259002873482997760
20005	259003460710703104
20005	259004756704522240
20005	259004760747814912
20005	259004949508288512
20005	259005289255280640
20005	259005549197271040
20005	259005784288030721
20005	259006270844059648
20005	259006375508717568
20005	259006727742164992
20005	259007075869409280
20005	259007453373546496
20005	259007550144540672
20005	259007742994436096
20005	259007885609144320
20005	259008862651285504
20005	259011257699549184
20005	259012088410800129
20005	259012155288997889
20005	259012507795079168
20005	259012843108700161
20005	259013434623016960
20005	259017918308835330
20005	259017943470469120
20005	259018408954310658
20005	259020711648194560
20005	259020711652384768
20005	259021097779986433
20005	259024188902350848
20005	259026483006300160
20005	259026587935178752
20005	259026906534535168
20005	259027733110206464
20005	259027946965200896
20005	259028211277651968
20005	259028714350850048
20005	259028731182583808
20005	259028928335839232
20005	259029306041331715
20005	259031520281497600
20005	259031797436932097
20005	259032200136253441
20005	259032439001858048
20005	259033726590255104
20005	259034124990431232
20005	259034133500657664
20005	259034133660049408
20005	259034158611984384
20005	259034171421376512
20005	259034175624077312
20005	259034607452823552
20005	259035433567137792
20005	259036318577852416
20005	259036595376762880
20005	259036952253300738
20005	259037635895513088
20005	259039447742574593
20005	259039858662731776
20005	259039942557192192
20005	259041691699388416
20005	259042417280438272
20005	259042639725334529
20005	259042756926775297
20005	259044065625128960
20005	259044111645020160
20005	259044401270095872
20005	259045445421125632
20005	259045927849951232
20005	259048100642029568
20005	259048863745335296
20005	259048981462659074
20005	259051372073324544
20005	259052038812479489
20005	259052328462741505
20005	259054723154452480
20005	259055167775850496
20005	259056220881690625
20005	259056644263133185
20005	259057428585410560
20005	259057680348483584
20005	259060012251496448
20005	259062021276983296
20005	259062327624740866
20005	259063170486898688
20005	259068350460751872
20005	259068442731241472
20005	259068921250975744
20005	259069403386228736
20005	259071290906910720
20005	259074029548351488
20005	259074294166990848
20005	259076068269498368
20005	259077024428208128
20005	259077335012225025
20005	259082128942321664
20005	259083563213918208
20005	259084960022020096
20005	259084964279250944
20005	259085362859753472
20005	259091520181923840
20005	259097320711393280
20005	259099933540491264
20005	259103045936361472
20005	259109056566935552
20005	259112940299485184
20005	259112969512812544
20005	259115213801000962
20005	259125984513646592
20005	259128891426344960
20005	259137984400613376
20005	259138114545659904
20005	259148810121510913
20005	259151972383473664
20005	259155998877577216
20005	259156028548079617
20005	259161225315880960
20005	259170289097797632
20005	259171996074655744
20005	259173086660792321
20005	259179566990495744
20005	259181768639401984
20005	259182939194155008
20005	259184713258893312
20005	259185342463213568
20005	259187200577642496
20005	259189129982664706
20005	259190836955316224
20005	259191696775081984
20005	259195081540636673
20005	259201263873433601
20005	259201528089436160
20005	259213737976799232
20005	259215704719495168
20005	259218167140851713
20005	259222059102638080
20005	259222994747027456
20005	259225133858816000
20005	259228602409816064
20005	259230661754359810
20005	259234868653858816
20005	259236835732099072
20005	259238438233059328
20005	259246042476867584
20005	259252379940184064
20005	259256461186715649
20005	259262425252126720
20005	259269660510400512
20005	259272961419264000
20005	259277314867748864
20005	259281593099759616
20005	259288195043307520
20005	259289923247550465
20005	259291978322305024
20005	259294285285974016
20005	259314220930322432
20005	259318188607696897
20005	259335624308432896
20005	259338459704086528
20005	259343270398791680
20005	259345438828806144
20005	259349847038099458
20005	259354733632974848
20005	259355945786830849
20005	259357468403044352
20005	259362367345946624
20005	259368574764843008
20005	259390271933001728
20005	259393933321306112
20006	258651961291837440
20006	258694730483920896
20006	258719984153419776
20006	258758219550298112
20006	258812787395002368
20006	258813370717859840
20006	258813374807293952
20006	258862754159534080
20006	258863513576042497
20006	258868240544038912
20006	258869653672165377
20006	258873349181157376
20006	258880475022626817
20006	258880865311006720
20006	258882886718070784
20006	258883713130168320
20006	258888981326987265
20006	258889283325267969
20006	258889895727230976
20006	258890805685661698
20006	258891309002149888
20006	258900360247259136
20006	258901807328272384
20006	258902029844480001
20006	258902038195339265
20006	258902168231350272
20006	258904969716051968
20006	258905037198217216
20006	258906777544974336
20006	258908975456731136
20006	258909143207915520
20006	258909957104205824
20006	258910254568468480
20006	258911626256871425
20006	258912024732516353
20006	258917628297482240
20006	258918089494786049
20006	258919650006536192
20006	258919851266023424
20006	258920476154396672
20006	258921478706302978
20006	258921705152606208
20006	258922531354984448
20006	258925668614668289
20006	258925668920856576
20006	258925672817360897
20006	258925681193390081
20006	258927946306318339
20006	258929791607115776
20006	258930609534148608
20006	258931423514341376
20006	258931427679281152
20006	258935047195856896
20006	258935055685140480
20006	258935089226997760
20006	258935735061725185
20006	258937165193547777
20006	258941330435227648
20006	258946535449063424
20006	258949983275991041
20006	258954131211964417
20006	258955679069515776
20006	258959579898052608
20006	258959642460319744
20006	258959667911327744
20006	258960011726827521
20006	258961282831618048
20006	258962956019179522
20006	258963463806795776
20006	258969692029468672
20006	258972401822482433
20006	258972523482451968
20006	258975740597510144
20006	258976591953145856
20006	258977447423385600
20006	258982342260047872
20006	258982761703014400
20006	258989069911068673
20006	258994107282771968
20006	258995046672646144
20006	258996561017720832
20006	259004035330342912
20006	259004765005049856
20006	259010037035442176
20006	259010041493983233
20006	259011664597364738
20006	259015674448474112
20006	259017029284155392
20006	259022460895232001
20006	259025044565549056
20006	259026994640080896
20006	259031692537368576
20006	259035190536597506
20006	259035396040687616
20006	259036276626444288
20006	259036968934064128
20006	259036972960608256
20006	259046225511329793
20006	259055692093206528
20006	259060544844201985
20006	259069944308850688
20006	259075099175559168
20006	259075254532583424
20006	259075325605064707
20006	259075346673053696
20006	259075468446273536
20006	259075598251593729
20006	259075598285168641
20006	259075665666654208
20006	259078127362383873
20006	259079134246993920
20006	259090609913069569
20006	259106288221446144
20006	259106414012796928
20006	259117877062406144
20006	259120645353385984
20006	259138626112323584
20006	259141335594979330
20006	259144015776190465
20006	259144141794074624
20006	259144472972124160
20006	259144472993083392
20006	259144473018261504
20006	259144473030819840
20006	259144473060192258
20006	259145022597910528
20006	259145131419111424
20006	259146175981162496
20006	259146192531906560
20006	259150282099920896
20006	259150542260035585
20006	259152383463010304
20006	259153994075750400
20006	259156816951377920
20006	259182628819841024
20006	259182649812328449
20006	259183350118510592
20006	259186634359189504
20006	259210399298252800
20006	259225980974010368
20006	259225997600235520
20006	259226006148222976
20006	259226178009849856
20006	259228048774295552
20006	259244272518299648
20006	259267143747649537
20006	259286617842393090
20006	259309703270629376
20006	259343991861039104
20006	259368574651596801
20007	258475837937049600
20007	258685511210786816
20007	258700812145016833
20007	258700837419880448
20007	258704704593346561
20007	258716758880419841
20007	258720307454554113
20007	258720315738296320
20007	258720332351942657
20007	258737671659200512
20007	258738175189590016
20007	258738179413270529
20007	258742578843889664
20007	258747293245792257
20007	258752951538036736
20007	258769389183176707
20007	258769561028005888
20007	258769695400947712
20007	258769737373347841
20007	258769741307580418
20007	258769875420467201
20007	258769879908352001
20007	258769946681675777
20007	258769988926709760
20007	258770097806639104
20007	258770114848104448
20007	258770248877105152
20007	258770273933860864
20007	258771729432842240
20007	258781359781339136
20007	258785637816213506
20007	258795112623116288
20007	258799755835101184
20007	258830395313905664
20007	258833624735027200
20007	258836367700815873
20007	258841556432334848
20007	258841569015259136
20007	258841833138950145
20007	258841904278564864
20007	258845259805650944
20007	258846979638063104
20007	258849915554381824
20007	258866210488332288
20007	258868546715676672
20007	258880525350096896
20007	258881268006133760
20007	258883394237247488
20007	258884015363354625
20007	258888482267754496
20007	258891372017377280
20007	258893490052796416
20007	258895591243915264
20007	258897038345900032
20007	258897457839230976
20007	258897537438740480
20007	258907583165911040
20007	258910200042508288
20007	258914633430204416
20007	258918886798422016
20007	258918894838894593
20007	258921814355476480
20007	258925551530684417
20007	258935529490481152
20007	258935529532424192
20007	258939090488131584
20007	258940717928415232
20007	258941875480829953
20007	258955997924700165
20007	258959193896280064
20007	258959382740602880
20007	258959684470439936
20007	258960355655548930
20007	258960871626252288
20007	258964566682251264
20007	258966953278984193
20007	258966965861875712
20007	258968865961299969
20007	258969574819647488
20007	258970258478608384
20007	258975128006840320
20007	258975136223490048
20007	258975643755216896
20007	258976067509968896
20007	258982682086760449
20007	258987689821470721
20007	258987702660243456
20007	258987715238957056
20007	258987774017957888
20007	258987820167856129
20007	258988285433626625
20007	258989589816045568
20007	258989589849579522
20007	258991489818955776
20007	258991800277139456
20007	258995730499375105
20007	258998754739363840
20007	259000805485580288
20007	259000948242907136
20007	259001321624072193
20007	259004911616946176
20007	259006362904850432
20007	259008686612152321
20007	259012104835719168
20007	259013703071068160
20007	259015536044822528
20007	259015561214832641
20007	259015925959884801
20007	259016005647470592
20007	259016005668458496
20007	259016102171009025
20007	259016307792564225
20007	259017192849416192
20007	259018329359015936
20007	259018421478490114
20007	259018606082420737
20007	259019021633089536
20007	259019294095069184
20007	259019864486854656
20007	259022737572495361
20007	259023123414937601
20007	259026118269607936
20007	259026386780581888
20007	259027170989596672
20007	259027418407370753
20007	259028357944070144
20007	259031445115383808
20007	259032887930806273
20007	259033470892916736
20007	259034095756144640
20007	259034230082908160
20007	259036260167979008
20007	259036675152441344
20007	259037337927954434
20007	259037904133836800
20007	259038680122015744
20007	259038780995014656
20007	259038856253415424
20007	259040399748902912
20007	259044246139592704
20007	259047362171899904
20007	259047437900054528
20007	259047786052472832
20007	259048926907338752
20007	259052311677116416
20007	259054383713628160
20007	259056950598328320
20007	259057839920783360
20007	259058816992292864
20007	259059219846819840
20007	259060469460000770
20007	259060914190446592
20007	259060960092893184
20007	259062193276997632
20007	259062247832305664
20007	259062306489655297
20007	259062319374557184
20007	259062323287830529
20007	259062440954826752
20007	259063103768104962
20007	259063779042656257
20007	259065334840041473
20007	259065364376346627
20007	259066622462029824
20007	259066949693239297
20007	259067381941420035
20007	259068992403161088
20007	259068992520589313
20007	259068996391952384
20007	259069537700429825
20007	259071747876352000
20007	259072662272356352
20007	259072821685264385
20007	259073450805714946
20007	259073572671193088
20007	259073753084989440
20007	259073824153296897
20007	259077984873496577
20007	259079721583775744
20007	259081348860481536
20007	259082288514609152
20007	259082355489251328
20007	259082661639884800
20007	259083236154683392
20007	259087694620135425
20007	259090421156827137
20007	259092216146960385
20007	259092962611445760
20007	259093218715652096
20007	259094049238179840
20007	259095164772036608
20007	259095492061982721
20007	259096368545681409
20007	259097501112606720
20007	259101040853524480
20007	259104081879134209
20007	259105101132754944
20007	259105491072974849
20007	259108074781028353
20007	259112659423739904
20007	259114068504346625
20007	259120611631177728
20007	259125569281720320
20007	259125594699227137
20007	259127376879943681
20007	259132477187186688
20007	259140115320934400
20007	259140333361848320
20007	259145119134011392
20007	259146478134624257
20007	259149258903658496
20007	259161585656934400
20007	259163032763113472
20007	259163787955957760
20007	259171542892691456
20007	259172809689952257
20007	259176819704619008
20007	259177301697249280
20007	259178237291274240
20007	259179164047925249
20007	259181643129044992
20007	259189905593339906
20007	259196113393946624
